_id,품목ID,작성자,점수,옵션,댓글
658faa7140337d127f0913b1,658faa6240337d127f09139a,solmoTOP 44,5점만점에 5점,[옵션] 샵케어 프리탑젤,젤클리너로 따로 닦지 않고 그냥 바르고 굽기만 해도 되서 너무 편하고 좋아요 개인적으로 논타입을 시중에서 구하기 어려웠는데 올리브영에 있어서 구하기도 싶고 세일할때 구매 해서 나름 만족합니다 다른 제품들이랑 비교했을때 뭐가 뛰어나다거나 덜하지 않고 무난하게 사용하기 좋은 제품이예요 매트 탑젤도 같이 구매 했는데 만족스럽습니다
658faa7140337d127f0913b2,658faa6240337d127f09139a,괜찮으면야옹,5점만점에 5점,,손톱 뜯는 버릇이 있는 에옹이인지라 이런 버릇 고치려고 네일과 교정을 시작했지만 그래도 냠냠 뜯으려고 해서 네일 스티커를 이용해보았더니 거짓말처럼 안뜯기 시작해서 더 오랫동안 지속되기를 바라는 마음으로 탑코트를 사보있다옹 올리브영에 종류가 별로 많지 않은 것 같지만 그래도 이왕 바를 거 추천이 많은 걸 쓰자는 생각으로 써보았다옹🦋발림성 및 두께: 탑코트 사실 다른것도 사서 써봤는데 다른 건 되게 꾸덕하고 잘못바르면 여러겹 쌓여버려서 손톱이 두꺼워져버리고 강화라기보다는 쉽게 손톱이 부러져서 매번 아쉬웠지만 얘는 발림성이 부드럽고 전혀 꾸덕한 느낌없이 자연스럽게 발려서 너무 만족한다옹🦋 광택: 바르고 나서 한번 더 램프로 구워주니까 광택이 촤르르 올라와서 아주 만족한다옹 까마귀인 에옹이들은 무조건 좋아할듯🦋 탑코트를 처음 써보는 에옹이는 그냥 이거 한 번 써보라옹
658faa7140337d127f0913b3,658faa6240337d127f09139a,박지현1,5점만점에 5점,[옵션] 샵케어 프리탑젤,"지속력도 대박 좋고 글로시 함이 정말 영롱 해서 자꾸 자꾸 제손톱을 쳐다 보고싶게 만들어 주는 제품 이네요 ㅎㅎ 올리브영 에서 ㅇㅣ렇게 좋은 상품을 이 가격에 만날 수 있어서 너무 좋아요 지금 ㅎㅎ한껏 들뜬 마음으로 후기를 작성 하고 있는데 저는 꾸준하게 네일샵에서 젤 네일을 받아온 네일 이라서 , 손톱이 정말 엉망 입니다. 젤 램프에 오래 구워지기도 해서 그런지. 아무리 유브이 쉴드 크림을 비싼 돈 주고 발라놔도 네일샵을 나오면 손이 까맣게 되는 것은 어쩔수가 없나 봐요 . 남의 손이라고 램프 경화가 정말 뜨거워져도 그것은 고객의 숙명이겠거니 생각하고 살았는데 제가 제일 무서워 하는 부분은 바로.. 다른분 들은 이런 적 없으실까여 ㅎㅎ 램프 경화 때에 정말 화들짝 놀래는 기억이 자주 있어요. 젤이 경화 기기랑 안맞거나 두꺼우면 뜨겁게 된다는데 이것은 경화를 해도뜨거워지지않는 점이 진짜 좋아요 제손톱에 잘 맞는거같아요"
658faa7140337d127f0913b4,658faa6240337d127f09139a,kjwon9,5점만점에 5점,,기존에 사용하던 탑젤이 다 굳어서 엣지유 프리탑젤로구매했어요! 발림성도 너무 좋고 진짜 광택이 너무 좋더라구여진짜 대박인게 큐어링 한 다음에 원래 항상 위에 미경화젤? 그런게 남아서 닦아내줘야했는데 이 제품은 그런 끈적임이 전혀없어여손톱이 너무 못생겨서 앞으로 젤로 관리 좀 해줄려구영!! ㅋㅋㅋ
658faa7140337d127f0913b5,658faa6240337d127f09139a,solar0814,5점만점에 5점,,엣지유에 탑젤이 있길래 젤네일스티커 구입하면서 같이 사용중인데 발림성도 좋고 젤네일스티커 위에 올려주니 광택도 예뻐요~도톰하니 네일샵에서 하는 거랑 별 차이 없이 완성되네요 ^^탑젤 바른 거랑 안바른 게 많이 달라서 탑젤은 필수품인 듯!! 넘 고급지게 마무리돼요~
658faa7140337d127f0913b6,658faa6240337d127f09139a,호미맘마,5점만점에 5점,[옵션] 샵케어 프리탑젤,일단 네일 사용에 필요해서 구매 함!. 해보고 ~좋음 재구매 할게요 🙃
658faa7140337d127f0913b7,658faa6240337d127f09139a,율ㄹ한달이상사용,5점만점에 5점,,지속력 좋아요 거의 다써가서 새롭게 다시 사야할 것 같아요 ~^^
658faa7140337d127f0913b8,658faa6240337d127f09139a,율ㄹ,5점만점에 5점,,탑코트 너무 마음에 들어요. 도톰하게 올라가고 투명하게 잘 사용할 수 있어서 마음에 듭니다.굳는것도 빨리 굳어서 아주 잘 사용중입니다 ^^! 굳국 마음에 들어요 !
658faa7740337d127f0913b9,658faa6240337d127f09139a,sodding,5점만점에 5점,,네일 스티커를 붙이고 아무래도 그티커다 보니 며칠지나면 머리가 걸리는 느낌이 있다 그래서 젤탑을 시켜서 발라봤는데… 처음부터 같이 시킬껄 그랬나봐요😉 너무 좋아요 일단 광택부터 다르고 확실히 더 고정되는 느낌이 있네요 완전 강추입니다~~
658faa7740337d127f0913ba,658faa6240337d127f09139a,달돌이,5점만점에 5점,,슥슥 잘발리고 구워주면 오래 지속되서 네일샵 안가도 되니 좋아요
658faa7740337d127f0913bb,658faa6240337d127f09139a,toobefo****,5점만점에 5점,,네일 받으러 갈 시간도 없고 돈도 비싸다보니집에서 셀프로 많이 하는편인데팁이나 스티커로하면 머리감을때 머리카락 끼거나금방 떨어져서 이래저래 탑젤 찾아봤는데리뷰보고 시켜봤어요~!!와~~ 좋아요~! 구울때 뜨거운것도 적당하고바르기도 편하고 고르게 잘 발립니다!!광택도 좋고~큐어링 후 미화경도 없고 좋아요~~!!잘 산것같아요~~~!!추천해요!!
658faa7740337d127f0913bc,658faa6240337d127f09139a,woojisu****,5점만점에 5점,,편하게 집에서도 빠르게 케어해줄수있어서 구매했어요.엣지유 자주 사용하는데 올리브영에서 있으니 좋네요!가끔 선미 네일 보면 넘 이쁘다 했었는데 광택도 볼륨도간편하게사용가능해서 좋아요.광택도오래오래 또 끈적하게 남지 않으니깐 더 좋아요.
658faa7740337d127f0913bd,658faa6240337d127f09139a,god3****,5점만점에 5점,[옵션] 샵케어 프리탑젤,엣지유 젤스티커 사면서 같이 사용하려고 주문했어요무광이랑 고민하다가 그래도 젤네일은 반짝반짝광이 나줘야 예쁘니까 프리탑젤로 선택했는데브러쉬도 마감처리 잘되있어서 바를때 고르게 바를수있고너무 묽지도 꾸덕하지도 않아서쉽게 잘 펴발려요~ 확실히 스티커만 붙인것보다탑젤바르고 한번더 구워주니 반짝반짝 예쁘네용^^또 하나 좋은점은 구운후에 따로 닦아내지 않아도끈적임이 하나도 없이 매끈해서 너무 맘에들어요!!
658faa7740337d127f0913be,658faa6240337d127f09139a,ooooo****,5점만점에 5점,[옵션] 샵케어 프리탑젤,젤 스티커 붙이고 나서 마무리용으로 구매했어요~ 잘 발리고 붓자국이 남지 않아서 좋네요 !!램프로 살짝 구워내고 나면 반짝반짝 거려요~ 그냥 스티커는기스 날 수 있는데 그런게 예방되서 좋아요 ㅎㅎ램프로 구워도 어떤건 끈적이는게 남아서 리무버로 닦아야 하는데 이건 그런거 없어서 마음에 들어요 !
658faa7740337d127f0913bf,658faa6240337d127f09139a,bbongse****,5점만점에 5점,[옵션] 샵케어 매트 탑젤,매튼한 네일을 좋아해요.마침 저렴하게 딜이 떳길래 샀어요.배송은 빨리왔고 케이스부터가 매트해서 뒤에 설명안봐도 매트 탑젤인거 알겠어요.얇게 펴발라서 구워지는것도 잘구워지고 붓이 좋은거 같아요.발림성도 양이 균등하게 잘 분배도고 바르고 나도 거칠거칠하지 않아요.
658faa7740337d127f0913c0,658faa6240337d127f09139a,wjda****,5점만점에 5점,[옵션] 샵케어 프리탑젤,엣지유 젤 평소에도 너무잘 쓰고있는데요탑젤 다쓰고 요번에 새로구매했네요기존쓰던건 미경화젤이 남아서 클리너로 매번 닦아서 마무리했는데요요건 미경화젤 안남는 프리 탑젤!!미경화가 안남는건 첨인데 대박~세상 편하네요!!설마 하나도 안 남겠어??해서굽자마자 만져봤는데진짜 매끈~~넘나 신세계입니다광택감도 유리알처럼 반짝반짝!! 탑젤이 사용량 젤 많은데 너무 잘산거 같아여^^엣지유 제품력이야 이미 알고있으니 아주 믿음직!
658faa7740337d127f0913c1,658faa6240337d127f09139a,wm****,5점만점에 5점,[옵션] 샵케어 프리탑젤,배송 안전하게 도착!일단 유광을 사봤어요.젤 네일이 세일 하길래 반신반의로네 탑젤도 주문했는데. 이거 완전 물건이네요.얇게 바르고 구웠는데 젤 네일이랑 손톱 밀착력 한층 높여주네요.무광도 사야겠어요!!이렇게 맘에 드는 물건 찾기 쉽지 않은데 저는 만족 만족 대만족!!
658faa7740337d127f0913c2,658faa6240337d127f09139a,rolex****,5점만점에 5점,[옵션] 샵케어 프리탑젤,젤 스티커 붙이고 깔끔한 마무리을 위해 꼭 쓰는 편인데 발림성이 무척 좋아요. 냄새도 적고 광택도 더 잘 살고 왠지 오래 유지되서 전 꼭 사용하는 제품인데 올리브영에서 쉽게 주문하고 빠르게 받을 수 있어 정말 좋네요. 샵가기 부담스러운데 셀프네일도 예쁘게 되니 더 좋아요.
658faa7c40337d127f0913c3,658faa6240337d127f09139a,na78****,5점만점에 5점,,"셀프 젤네일러의 필수 용품 탑젤!!매트탑젤은 처음이라서 발색이 어떻게 바뀔까 궁금했는데완전 신세계네요 ㅎㅎㅎ젤스티커 붙이고 램프로 굽고, 탑젤 발라주고 한번 더구우니깐 진짜 샵에서 젤네일 받은거 같아요~^^못난이 손이지만 보면 볼수록 맘에 쏙 드네요~이건 무조건 사야 합니다!!!초강추 *^^*"
658faa7c40337d127f0913c4,658faa6240337d127f09139a,rd****,5점만점에 5점,,점도가 적절해서 초보자도 바르기 쉬워요!용량도 충분하고 디자인도 깔끔해서 만족스럽습니다큐어링도 잘되고 깔끔하게 마무리되어 좋아요!
658faa7c40337d127f0913c5,658faa6240337d127f09139a,ths3839****,5점만점에 5점,,냄새도 없고 솔이 부드러워서 잘펴 발라지네요 ㅎ사용도 간편하고 샾젤위에 덧바르니색감이 훨씬더 이쁘고 선명하니 퀄리티한 더 올라가요또한 그냥 샵젤 스티커를 사용할때보다 탑젤을 덧바라주니 샵젤 사용기간이 더 늘어나는듯 해요
658faa7c40337d127f0913c6,658faa6240337d127f09139a,ange****,5점만점에 5점,,네일 지속력을 높여주고 광택까지 더해줘서 없어서는안될 잇탬이에요. 가격도 착하고 넘 맘에 들어요.
658faa7c40337d127f0913c7,658faa6240337d127f09139a,nuli****,5점만점에 5점,,코팅력 너무 좋고 깔끔하게 발려서 맘에들어요 램프에 굳히면 지속력 진짜 갑이에요! 평상시 셀프젤네일이나 젤스티커를 애용하는데 바르고나서 견고하게 유지되는 시간도 길고 더 발색도 예뻐서 애용합니당
658faa7c40337d127f0913c8,658faa6240337d127f09139a,kimhj****,5점만점에 5점,,예전에 사용하던 탑젤보다 더 경화도 빠르고 반짝반짝 한 게 정말 손톱보호까지 잘 해주네요. 젤네일을 한층 돋보이게 만들어서 너무 좋아요. 손톱에 자극적이지도 않고 잘 펴발려서 굿!! 잘 구매한 거 같아요~ 배송까지 빠르네요!
658faa7c40337d127f0913c9,658faa6240337d127f09139a,kyung****,5점만점에 5점,,엣지유 사면서 엣지유 탑젤을 같이 구매했어요밀착력이 좋은편인데 탑젤까지 같이 사용하면 유지하는 시간이 길어질듯하네요 광택도 좋고 발림감도 좋습니다 이뻐진 손을 보니 기분좋네요
658faa7c40337d127f0913ca,658faa6240337d127f09139a,dbwls****,5점만점에 5점,[옵션] 샵케어 매트 탑젤,엣지유 네일이랑 같이 쓰려고 샀어요 젤네일은 탑코트를 같이 써줘야 확실히 더 오래 지속되는거 같아요 ㅎㅎ 발림성 부드럽고 보송보송하게 마무리 됩니다 닦아낼 필요없는 미경화 타입이라 편하고 기분전환에 딱이에요!!
658faa7c40337d127f0913cb,658faa6240337d127f09139a,dlwngm****,5점만점에 5점,[옵션] 샵케어 매트 탑젤,발림성좋고 마음에드네요~ 배송도 빠르고 만족스러워요~ 타제품도 사용해봤는데 이게 더 좋은거같아요 퀄리티고 좋아요
658faa7c40337d127f0913cc,658faa6240337d127f09139a,chldbw****,5점만점에 5점,[옵션] 샵케어 프리탑젤,자주 쓰는 엣지유가 드디어 올리브영에 들어와서 좋네요!!!탑젤 처음 써보는데 탑젤 바르니까 네일샵에 받은것처럼광이 장난아니네요 ㅋㅋㅋ 너무 이뻐서 만족해요 :)
658faa8240337d127f0913cd,658faa6240337d127f09139a,gtt****,5점만점에 5점,[옵션] 샵케어 프리탑젤,프리탑젤 바르기전과후 차이느껴지시나요~??유리알처럼 반짝반짝빛나는 광택을 확인 하실수 있습니다그리고 팁의 밀착력에도 도움을 주어오랜기간 예쁜손톱을 유지하시는데도유용한 제품입니다^^
658faa8240337d127f0913ce,658faa6240337d127f09139a,tls****,5점만점에 5점,,요즘 혼자서 하는 스티커젤네일에 푹 빠졌는데 확실히 지속력이 아쉽더라구요 그래서 구매했어요발림성 엄청좋고 무엇보다 광택이..👍샵에서 받은것 처럼 빤짝빤짝해서 너무 만족스러워요
658faa8240337d127f0913cf,658faa6240337d127f09139a,sf****,5점만점에 5점,[옵션] 샵케어 매트 탑젤,네일 샾에서만 받다가 매트 탑 한번 사봤는데 진짜 만족이요!! 한번 발랐는데도 너무 잘 되네요 엄지만 매트탑 발랐고 검지발가락은 일반 탑코트인데 무광 진짜 예뻐요~발림성도 좋고 바르고 난 뒤에 끈적임도 없네요!유광보다 무광이 더 예뻐보여서 만족이에요!!
658faa8240337d127f0913d0,658faa6240337d127f09139a,rlfls****,5점만점에 5점,,"경화젤로 닦을필요없는 탑젤이라 구매해봤는데진짜 큐어링하고나서 찐덕거림없이 바로 일상생활가능할정도로 찐덕거림없구요시간이지나도 벗겨지거나, 까짐없이 지속력이 오래가서 너무좋아요ㅎ발림성도 고르고 일정하게 잘 발려서초보자인 저도 쉽게 바를수있어서 너무편해요ㅎ"
658faa8240337d127f0913d1,658faa6240337d127f09139a,bu****,5점만점에 5점,,탑젤을 사용하면 지속력도 좋아지고 광택도 난다고 하여 구매했네요~~착색도 방지해주고 확실히 더 밀착력있게 틈이 없어 머리카락 끼임도 없네요~~광택도 반짝반짝해서 손볼때마다 기분이 좋네요~~탑젤 사용으로 일주일은 거뜬히 유지되요~~
658faa8240337d127f0913d2,658faa6240337d127f09139a,dltkddo****,5점만점에 5점,,"샵에서 손톱관리를 항상하는데 잠시 쉬엇다가는 타이밍으로 집에서 셀프로 홈케어 하는 제품 엣지유에서 이것저것 구매했는데,기본젤 탑젤 퀄리티가 확실히 좋네용 가끔 새제품 오픈하자마자 꾸덕한 탑젤네일 제품을 사용하면 유통기한이 짧ㅇㅏ서 항상 아쉬웠는데 퀄리티 확실히 좋은거같아요~~!!엣지유 스티커로 붙히고 탑젤로 마무리하면 샵에서 한 거 부럽지 않게 될거같아여^^!!"
658faa8240337d127f0913d3,658faa6240337d127f09139a,hyae****,5점만점에 5점,[옵션] 샵케어 매트 탑젤,결혼준비를 하기 시작할떄부터 네일에 관심이 없던 저에게 신세계엿던 젤네일! 처음 접햇던 네일이 엣지유 네일이엿어요. 그러던중 친구가 가을겨울즈음에 매트한 느낌의 네일을 하고 왓는데 그게 약간 따뜻해보이면서 겨울에 하면 정말 예쁜 디자인이더라구요! 근데 아무래도 젤네일스티커로는 매트한 느낌의 디자인이 없다보니 아쉬웟던참에(시간적으로도 경제적으로도 샵은 아까워서 가지 않는편이에요) 엣지유에 매트한 느낌을 줄 수 잇는 젤탑이 나왓다그래서 일단 아묻따 구매햇습니다! 예전엔 스마트스토어에서 구매햇던거같은데 올리브영에서 다른거 보다가 우연히 발견해서 더더욱 반가웟어요!! 젤스티커도사고 젤탑도 구매해서 발라보니 정말 너무너무 예쁘네요. 왜 이걸 이제야 삿나싶어요! 정말 강추입니다
658faa8240337d127f0913d4,658faa6240337d127f09139a,lok6****,5점만점에 5점,[옵션] 샵케어 프리탑젤,"엣지유 제품을 네이버스토어에서 구매해오다 올리브영 앱 쇼핑중 우연히 발견하곤 너무 반가워서 바로 구매햇어요! 엣지유를 사용하다보니 제가 너무 똥손이라 마무리가 매끄럽지 못한 느낌이들어 탑젤을 구매햇는데, 진작에 살껄 왜 이제삿나 아쉽네요!! 탑젤을 바르니 훨씬 더 지속력도 좋고 진짜같은 느낌이 들어요! 처음에 구매할땐 매트젤을살지 프리탑젤을 살지 고민이 정말 많앗는데, 역시 봄여름엔 프리탑젤이 더 예쁜것같아요. 탑젤하나를 바르고나니 젤네일도 훨씬 도톰해지고 집안일이나 회사에서 일을할떄도 벗겨심현상을 신경 쓸 필요가 없어서 좋은것같아요. 주말에 여유잇는시간에 붙이고 월요일에 출근하고 싶엇는데 너무 빠른배송 안전한배송 해주셔서 감사합니다. 번개배송해주셔서 깜짝 놀랏어요!!"
658faa8240337d127f0913d5,658faa6240337d127f09139a,qos****,5점만점에 5점,[옵션] 샵케어 프리탑젤,막흘러내리는 점성이아니라 양조절도 편하구무엇보다 엣지유네일하고 탑젤로 마무리하면 유지력 진짜 미쳤어요..큐티클부분 가깝게 못붙여서 며칠지나면 머리카락이가끔 껴서 사봤는데 탑젤바르니까 그런거 없어용ㅎㅎ 이러다 네일샵 망하는거아닌가 싶을정도..
658faa8240337d127f0913d6,658faa6240337d127f09139a,na76****,5점만점에 5점,,"탑젤이 이렇게 좋은 줄 몰랐어요!!!젤네일 위해 탑젤 바르니깐 도톰해 지면서 밀착도 잘되고,반짝 반짝 광택이 장난이 아니네요~👍용량이 조금만 많았으면 진짜 좋았을텐데...살짝 아쉬워요~~그래도 30%나 할인 받았으니깐 그걸로 만족 ㅋㅋ지인들한테 엣지유 마구 마구 추천할게요 ㅎㅎ"
658faa8740337d127f0913d7,658faa6240337d127f09139a,veg****한달이상사용,5점만점에 2점,[옵션] 샵케어 프리탑젤,발림성이나 코팅되는 정도는 매우 좋은데 하루정도 괜찮고 금방 벗겨지더라고요.일회용으로 써야할 듯 합니다
658faa8740337d127f0913d8,658faa6240337d127f09139a,veg****,5점만점에 3점,[옵션] 샵케어 프리탑젤,붓이 길고 발림성이 좋습니다.광택이 잘 나는 편인데 약간의 끈적임이 있는것 같아 큐어링을 했더니 광택이 사라지는 것 같기도 해요.
658faa8740337d127f0913d9,658faa6240337d127f09139a,onlyk****,5점만점에 4점,[옵션] 샵케어 프리탑젤,광택이 확실히살아나네요 제가 똥손이라 유지력이 오래가지는못하나 급할때 짧게하기좋은듯해요
658faa8740337d127f0913da,658faa6240337d127f09139a,zinia****,5점만점에 5점,,"브러쉬가 좋아 그런지 아주 고르게 잘 발려요. 탑젤 한 번 바르는거 하고, 안 바른거 하고 확실히 차이가 있네요. 꼭 구매하세요!"
658faa8740337d127f0913db,658faa6240337d127f09139a,pzxzx****,5점만점에 5점,,사용전이지만 기대해 봅니다~ 후기가 좋아서 주문해봤어용~~
658faa8740337d127f0913dc,658faa6240337d127f09139a,follo****,5점만점에 5점,,젤네일은 원래 두고두고 쓰는데엣지유 탑젤이 다른 브랜드 대비 더 튼튼해지기도 하고광택이 잘나서 오래 쓸 수 있어 좋아요잘 발리고 발색 맘에 들어요
658faa8740337d127f0913dd,658faa6240337d127f09139a,00sunyou****,5점만점에 5점,,탑젤이 다되서 새로운거 구매해봤는데 끈적임도 없공 예쁘게 잘 굳네요^^전에꺼 자꾸 얼룩덜룩해서 짜증났는데 그런거없이 잘발리고 깨끗 투명한 느낌 너무 좋아요
658faa8740337d127f0913de,658faa6240337d127f09139a,dnalf****,5점만점에 5점,,포장 꼼꼼 보내주심!젤 네일 붙이고 한번더 발라서 구워주는데. 다른제품들꺼도 써봤지만 ! 이건 정말 물건입니다.진짜 샵에서 받은 느낌 !
658faa8740337d127f0913df,658faa6240337d127f09139a,oh****한달사용리뷰,5점만점에 5점,[옵션] 샵케어 프리탑젤,엣지유 탑젭 매직~이거 바르고 구우니까 손톱이 더 도톰해보이고광택이 장난아니네요~탑젤한번써보면 못끈을것 같아요엣지유 램프로도 잘구워져서 너무 좋았어요~엣지유탑젤 마약같은 중독템입니다~
658faa8740337d127f0913e0,658faa6240337d127f09139a,die****,5점만점에 5점,,엣지유 탑젤 이건 셀프젤네일의 마지막 한끝!이네요~예술적인 광이나고 머리카락끼임도 없애주고이거 한번써보면 못 빠져나올듯요
658faa8d40337d127f0913e1,658faa6240337d127f09139a,0ok****,5점만점에 5점,,젤스티커 붙이는데 필수에요바른거랑 안바른거 차이가 커요!
658faa8d40337d127f0913e2,658faa6240337d127f09139a,djad****,5점만점에 5점,[옵션] 샵케어 매트 탑젤,"간만에 네일에 꽂혀가지고 구매햇어용!!사용하면서 느낀점은 향이 좀 강해서 바를때 조금 힘들긴했지만,결과물 보면서 넘넘 만족하고있습니다!!진짜 고급진색을 보여주는것 같아요!! ㅎㅎ"
658faa8d40337d127f0913e3,658faa6240337d127f09139a,wonsil****,5점만점에 5점,[옵션] 샵케어 매트 탑젤,엣지유 매트탑젤 신세계에요~요거 바르니까 광은 사라지고 벨벳질감으로바뀌면서 고급져지네요~여직까지 본적없는 질감입니다하나 있으면 잘 활용할듯해요♡
658faa8d40337d127f0913e4,658faa6240337d127f09139a,kiump****,5점만점에 5점,,금방 굳어 편리해요! 디자인도 너무 이쁘네요 !! 네일하고 마지막에 발라줬어요 !
658faa8d40337d127f0913e5,658faa6240337d127f09139a,ha****,5점만점에 5점,,엣지유 탑젤 광발 짱이에요!이거 한번 입문하니 계속 사용할것같아요!생각보다 사용하기 쉬웠습니다 추천해요!!
658faa8d40337d127f0913e6,658faa6240337d127f09139a,fullof****,5점만점에 5점,,대박!!너무 신기해요 !!!유광스티커가 고급진 무광이 되었어요이런 제품이 있다니 강추 합니다
658faa8d40337d127f0913e7,658faa6240337d127f09139a,aqua****,5점만점에 5점,,"구워지는 속도가 빠르고(다른브랜드 램프 갖고있는거 있어서 그거 썼어요), 바르기 전이랑 후가 차이가 많이나요이걸 바르면 진짜 젤네일 같아보여요"
658faa8d40337d127f0913e8,658faa6240337d127f09139a,boxer****,5점만점에 5점,[옵션] 샵케어 프리탑젤,탑젤은 처음 써봣어요젤스티커에 덧바르고 한번구워주니까광이 예술 ~탑젤 바르는순간 고퀄 네일샵과 거의 똑 같아요엣지유 탑젤 중독될거 같아요!
658faa8d40337d127f0913e9,658faa6240337d127f09139a,gusal****,5점만점에 5점,,탑젤 꼭 같이 사세요!! 확실히 바르니 유지력도 좋고 색감이 더 살아나요^^
658faa8d40337d127f0913ea,658faa6240337d127f09139a,fullof****,5점만점에 5점,,탑젤은 안써봣는데올영에서 파격 할인하길래엣지유탑젤 부담없이 장바구니에 담았어요~일단 용기 이쁘고실제 젤네일리랑 써봐야겟어요~기대됩니당
658faa9240337d127f0913eb,658faa6240337d127f09139a,0ok****,5점만점에 5점,,젤스티커 붙이는데 필수에요바른거랑 안바른거 차이가 커요!
658faa9240337d127f0913ec,658faa6240337d127f09139a,djad****,5점만점에 5점,[옵션] 샵케어 매트 탑젤,"간만에 네일에 꽂혀가지고 구매햇어용!!사용하면서 느낀점은 향이 좀 강해서 바를때 조금 힘들긴했지만,결과물 보면서 넘넘 만족하고있습니다!!진짜 고급진색을 보여주는것 같아요!! ㅎㅎ"
658faa9240337d127f0913ed,658faa6240337d127f09139a,wonsil****,5점만점에 5점,[옵션] 샵케어 매트 탑젤,엣지유 매트탑젤 신세계에요~요거 바르니까 광은 사라지고 벨벳질감으로바뀌면서 고급져지네요~여직까지 본적없는 질감입니다하나 있으면 잘 활용할듯해요♡
658faa9240337d127f0913ee,658faa6240337d127f09139a,kiump****,5점만점에 5점,,금방 굳어 편리해요! 디자인도 너무 이쁘네요 !! 네일하고 마지막에 발라줬어요 !
658faa9240337d127f0913ef,658faa6240337d127f09139a,ha****,5점만점에 5점,,엣지유 탑젤 광발 짱이에요!이거 한번 입문하니 계속 사용할것같아요!생각보다 사용하기 쉬웠습니다 추천해요!!
658faa9240337d127f0913f0,658faa6240337d127f09139a,fullof****,5점만점에 5점,,대박!!너무 신기해요 !!!유광스티커가 고급진 무광이 되었어요이런 제품이 있다니 강추 합니다
658faa9240337d127f0913f1,658faa6240337d127f09139a,aqua****,5점만점에 5점,,"구워지는 속도가 빠르고(다른브랜드 램프 갖고있는거 있어서 그거 썼어요), 바르기 전이랑 후가 차이가 많이나요이걸 바르면 진짜 젤네일 같아보여요"
658faa9240337d127f0913f2,658faa6240337d127f09139a,boxer****,5점만점에 5점,[옵션] 샵케어 프리탑젤,탑젤은 처음 써봣어요젤스티커에 덧바르고 한번구워주니까광이 예술 ~탑젤 바르는순간 고퀄 네일샵과 거의 똑 같아요엣지유 탑젤 중독될거 같아요!
658faa9240337d127f0913f3,658faa6240337d127f09139a,gusal****,5점만점에 5점,,탑젤 꼭 같이 사세요!! 확실히 바르니 유지력도 좋고 색감이 더 살아나요^^
658faa9240337d127f0913f4,658faa6240337d127f09139a,fullof****,5점만점에 5점,,탑젤은 안써봣는데올영에서 파격 할인하길래엣지유탑젤 부담없이 장바구니에 담았어요~일단 용기 이쁘고실제 젤네일리랑 써봐야겟어요~기대됩니당
658faa9840337d127f0913f5,658faa6240337d127f09139a,사랑스런밀요르카,5점만점에 5점,,엣지유 좋네요 잘 발리고 광택감도 오래가요 좋습니다저는 다른 곳애도 발라보고 싶네요
658faa9840337d127f0913f6,658faa6240337d127f09139a,사랑스런밀요르카,5점만점에 5점,,바르면 표면이 완전히 매트해지네요 매트젤에 매트탑젷 발랐는데 괜찮았어요
658faa9840337d127f0913f7,658faa6240337d127f09139a,제이앤제리,5점만점에 5점,,젤 네일 스티커 붙이고 위에 올리기 딱이에요탑 코트 올려야 오래가니까 필수입니다너무 뜨거워진다거나 그런 단점도 딱히 없어요
658faa9840337d127f0913f8,658faa6240337d127f09139a,소뉴마,5점만점에 5점,,그다지 자주 쓰게되지는 않더라구요 가격이 너무 비싼게 단점인거같아요
658faa9840337d127f0913f9,658faa6240337d127f09139a,solmoTOP 44한달이상사용,5점만점에 5점,[옵션] 샵케어 프리탑젤,미경화 젤이 남지도 않고 무난하게 사용하기 좋았어요~!!
658faa9840337d127f0913fa,658faa6240337d127f09139a,solmoTOP 44한달이상사용,5점만점에 5점,[옵션] 샵케어 매트 탑젤,개인적으로 무난하게 사용하기 좋았던 제품이었어요~!!
658faa9840337d127f0913fb,658faa6240337d127f09139a,콩콩콩콩2,5점만점에 5점,[옵션] 샵케어 프리탑젤,무난하게 좋아요.ᐟ .ᐟ친규들이랑 같이 사용했는데 다들 괜찮다구 했어요
658faa9840337d127f0913fc,658faa6240337d127f09139a,solmoTOP 44,5점만점에 5점,[옵션] 샵케어 매트 탑젤,엣지유 할인할때 여러가지 제품을 구매 했는데 이제서야 리뷰를 쓰네요 무난하게 사용하기 좋아요~
658faa9840337d127f0913fd,658faa6240337d127f09139a,스무디퀸,5점만점에 5점,,바르고 닦지않아도 되서 좋네요~ 잘발려지고 자주쓸거같아요
658faa9840337d127f0913fe,658faa6240337d127f09139a,쥬히찡,5점만점에 5점,,네일샵에서 쓰는 탑젤이랑 똑같은거같아여!! 지속력도좋고 네일붙이고 마지막에 쓰기 너무좋아용!! 다써도 또 구매할꺼같아용ㅎ
658faaa540337d127f091400,658faaa140337d127f0913ff,glwlsl****,5점만점에 5점,[옵션] 픽서베이스젤,젤로젤로가 올영에 있는건 처음봐서 아주 큰맘먹고 여러개 구매했어요 그랬더니 사은품이!!!! ㅇ0ㅇ!!! 너무 감사해요~
